2020/02/26 14:07:26 Files already downloaded and verified
2020/02/26 14:07:27 => created new encoder model...
2020/03/01 17:44:38 step 33455: train=0.010403 test=0.010883 entropy=4.146514 used=64
2020/03/01 17:44:48 step 33456: train=0.012814 test=0.011919 entropy=4.149955 used=64
2020/03/01 17:44:59 step 33457: train=0.012138 test=0.010901 entropy=4.149898 used=64
2020/03/01 17:45:09 step 33458: train=0.011441 test=0.013336 entropy=4.147377 used=64
2020/03/01 17:45:19 step 33459: train=0.012726 test=0.014152 entropy=4.145735 used=64
2020/03/01 17:45:29 step 33460: train=0.012223 test=0.013496 entropy=4.143298 used=64
2020/03/01 17:45:44 step 33461: train=0.015262 test=0.011126 entropy=4.147325 used=64
2020/03/01 17:45:54 step 33462: train=0.011857 test=0.011366 entropy=4.149545 used=64
2020/03/01 17:46:04 step 33463: train=0.012128 test=0.010684 entropy=4.149706 used=64
2020/03/01 17:46:14 step 33464: train=0.009984 test=0.013075 entropy=4.147821 used=64
2020/03/01 17:46:24 step 33465: train=0.009120 test=0.010933 entropy=4.146442 used=64
2020/03/01 17:46:34 step 33466: train=0.011314 test=0.010212 entropy=4.148222 used=64
2020/03/01 17:46:44 step 33467: train=0.013339 test=0.011441 entropy=4.149781 used=64
2020/03/01 17:46:55 step 33468: train=0.011124 test=0.011286 entropy=4.149219 used=64
2020/03/01 17:47:05 step 33469: train=0.008714 test=0.011332 entropy=4.143434 used=64
2020/03/01 17:47:15 step 33470: train=0.014121 test=0.014656 entropy=4.147425 used=64
2020/03/01 17:47:29 step 33471: train=0.011892 test=0.012124 entropy=4.146331 used=64
2020/03/01 17:47:40 step 33472: train=0.014059 test=0.012455 entropy=4.149922 used=64
2020/03/01 17:47:50 step 33473: train=0.010210 test=0.014025 entropy=4.149459 used=64
2020/03/01 17:48:00 step 33474: train=0.010393 test=0.010842 entropy=4.148671 used=64
2020/03/01 17:48:10 step 33475: train=0.012536 test=0.010521 entropy=4.150014 used=64
2020/03/01 17:48:20 step 33476: train=0.013632 test=0.012616 entropy=4.146770 used=64
2020/03/01 17:48:30 step 33477: train=0.011653 test=0.013094 entropy=4.147117 used=64
2020/03/01 17:48:41 step 33478: train=0.011525 test=0.010334 entropy=4.147888 used=64
2020/03/01 17:48:51 step 33479: train=0.012580 test=0.011961 entropy=4.146571 used=64
2020/03/01 17:49:01 step 33480: train=0.011803 test=0.012644 entropy=4.147201 used=64
2020/03/01 17:49:15 step 33481: train=0.012244 test=0.012220 entropy=4.151087 used=64
2020/03/01 17:49:26 step 33482: train=0.010095 test=0.011490 entropy=4.146145 used=64
2020/03/01 17:49:36 step 33483: train=0.012761 test=0.013786 entropy=4.147401 used=64
2020/03/01 17:49:46 step 33484: train=0.009736 test=0.011724 entropy=4.150228 used=64
2020/03/01 17:49:56 step 33485: train=0.010780 test=0.012712 entropy=4.147045 used=64
2020/03/01 17:50:06 step 33486: train=0.011157 test=0.011070 entropy=4.150798 used=64
2020/03/01 17:50:16 step 33487: train=0.011859 test=0.011889 entropy=4.145919 used=64
2020/03/01 17:50:26 step 33488: train=0.012683 test=0.014409 entropy=4.143281 used=64
2020/03/01 17:50:37 step 33489: train=0.010477 test=0.011058 entropy=4.146780 used=64
2020/03/01 17:50:46 step 33490: train=0.012223 test=0.014276 entropy=4.144449 used=64
2020/03/01 17:51:00 step 33491: train=0.013811 test=0.011653 entropy=4.148175 used=64
2020/03/01 17:51:11 step 33492: train=0.010883 test=0.014295 entropy=4.149761 used=64
2020/03/01 17:51:21 step 33493: train=0.014891 test=0.012742 entropy=4.146534 used=64
2020/03/01 17:51:31 step 33494: train=0.011758 test=0.013090 entropy=4.146750 used=64
2020/03/01 17:51:41 step 33495: train=0.012137 test=0.012421 entropy=4.145360 used=64
2020/03/01 17:51:51 step 33496: train=0.015540 test=0.011975 entropy=4.148269 used=64
2020/03/01 17:52:01 step 33497: train=0.012690 test=0.010932 entropy=4.147176 used=64
2020/03/01 17:52:11 step 33498: train=0.011405 test=0.010723 entropy=4.148283 used=64
2020/03/01 17:52:22 step 33499: train=0.011781 test=0.014521 entropy=4.147140 used=64
2020/03/01 17:52:32 step 33500: train=0.012516 test=0.011053 entropy=4.145127 used=64
2020/03/01 17:52:46 step 33501: train=0.013469 test=0.012905 entropy=4.145194 used=64
2020/03/01 17:52:56 step 33502: train=0.013788 test=0.011861 entropy=4.146210 used=64
2020/03/01 17:53:07 step 33503: train=0.013132 test=0.013008 entropy=4.147171 used=64
2020/03/01 17:53:17 step 33504: train=0.009908 test=0.011727 entropy=4.148874 used=64
2020/03/01 17:53:27 step 33505: train=0.011689 test=0.011319 entropy=4.147352 used=64
2020/03/01 17:53:37 step 33506: train=0.012177 test=0.011201 entropy=4.148188 used=64
2020/03/01 17:53:47 step 33507: train=0.012407 test=0.009098 entropy=4.143933 used=64
2020/03/01 17:53:57 step 33508: train=0.012298 test=0.011691 entropy=4.147206 used=64
2020/03/01 17:54:08 step 33509: train=0.011930 test=0.012085 entropy=4.149211 used=64
2020/03/01 17:54:18 step 33510: train=0.011158 test=0.012270 entropy=4.149412 used=64
2020/03/01 17:54:32 step 33511: train=0.011420 test=0.011999 entropy=4.146886 used=64
2020/03/01 17:54:43 step 33512: train=0.009680 test=0.011049 entropy=4.149170 used=64
2020/03/01 17:54:53 step 33513: train=0.010793 test=0.011379 entropy=4.145670 used=64
2020/03/01 17:55:03 step 33514: train=0.011425 test=0.012017 entropy=4.147007 used=64
2020/03/01 17:55:13 step 33515: train=0.012362 test=0.011824 entropy=4.145861 used=64
2020/03/01 17:55:23 step 33516: train=0.013600 test=0.012548 entropy=4.147966 used=64
2020/03/01 17:55:33 step 33517: train=0.015065 test=0.012543 entropy=4.147360 used=64
2020/03/01 17:55:44 step 33518: train=0.012698 test=0.014337 entropy=4.145218 used=64
2020/03/01 17:55:54 step 33519: train=0.012076 test=0.013252 entropy=4.150970 used=64
2020/03/01 17:56:04 step 33520: train=0.011888 test=0.012254 entropy=4.147346 used=64
2020/03/01 17:56:18 step 33521: train=0.011174 test=0.010606 entropy=4.148849 used=64
2020/03/01 17:56:29 step 33522: train=0.011275 test=0.012903 entropy=4.149480 used=64
2020/03/01 17:56:39 step 33523: train=0.016176 test=0.013277 entropy=4.147398 used=64
2020/03/01 17:56:49 step 33524: train=0.011828 test=0.011376 entropy=4.152667 used=64
2020/03/01 17:56:59 step 33525: train=0.011499 test=0.010365 entropy=4.146364 used=64
2020/03/01 17:57:09 step 33526: train=0.014125 test=0.012200 entropy=4.146802 used=64
2020/03/01 17:57:19 step 33527: train=0.012655 test=0.012018 entropy=4.145767 used=64
2020/03/01 17:57:29 step 33528: train=0.011680 test=0.011728 entropy=4.149089 used=64
2020/03/01 17:57:40 step 33529: train=0.011232 test=0.011872 entropy=4.146936 used=64
2020/03/01 17:57:50 step 33530: train=0.013057 test=0.012705 entropy=4.147403 used=64
2020/03/01 17:58:04 step 33531: train=0.012122 test=0.010374 entropy=4.143822 used=64
2020/03/01 17:58:15 step 33532: train=0.010567 test=0.011965 entropy=4.147013 used=64
2020/03/01 17:58:25 step 33533: train=0.010413 test=0.011347 entropy=4.150576 used=64
2020/03/01 17:58:35 step 33534: train=0.013725 test=0.011247 entropy=4.151870 used=64
2020/03/01 17:58:45 step 33535: train=0.010587 test=0.013159 entropy=4.142369 used=64
2020/03/01 17:58:55 step 33536: train=0.011844 test=0.013175 entropy=4.147759 used=64
2020/03/01 17:59:05 step 33537: train=0.011372 test=0.012422 entropy=4.146779 used=64
2020/03/01 17:59:16 step 33538: train=0.012336 test=0.012745 entropy=4.144953 used=64
2020/03/01 17:59:26 step 33539: train=0.011885 test=0.013373 entropy=4.149336 used=64
2020/03/01 17:59:36 step 33540: train=0.010687 test=0.010747 entropy=4.149631 used=64
2020/03/01 17:59:50 step 33541: train=0.011559 test=0.013348 entropy=4.145935 used=64
2020/03/01 18:00:01 step 33542: train=0.011373 test=0.009482 entropy=4.144191 used=64
2020/03/01 18:00:11 step 33543: train=0.014417 test=0.011681 entropy=4.148365 used=64
2020/03/01 18:00:21 step 33544: train=0.011185 test=0.011721 entropy=4.151422 used=64
2020/03/01 18:00:31 step 33545: train=0.011047 test=0.012944 entropy=4.148490 used=64
2020/03/01 18:00:41 step 33546: train=0.011361 test=0.010277 entropy=4.147896 used=64
2020/03/01 18:00:51 step 33547: train=0.011215 test=0.010629 entropy=4.145453 used=64
2020/03/01 18:01:02 step 33548: train=0.010685 test=0.011079 entropy=4.150486 used=64
2020/03/01 18:01:12 step 33549: train=0.011695 test=0.012362 entropy=4.144914 used=64
2020/03/01 18:01:22 step 33550: train=0.013315 test=0.014914 entropy=4.147152 used=64
2020/03/01 18:01:36 step 33551: train=0.011393 test=0.010834 entropy=4.148877 used=64
2020/03/01 18:01:47 step 33552: train=0.011979 test=0.011406 entropy=4.145445 used=64
2020/03/01 18:01:57 step 33553: train=0.011431 test=0.013776 entropy=4.147205 used=64
2020/03/01 18:02:07 step 33554: train=0.012823 test=0.012638 entropy=4.148581 used=64
2020/03/01 18:02:17 step 33555: train=0.010545 test=0.014497 entropy=4.148157 used=64
2020/03/01 18:02:27 step 33556: train=0.012048 test=0.010955 entropy=4.149469 used=64
2020/03/01 18:02:38 step 33557: train=0.012552 test=0.012042 entropy=4.149571 used=64
2020/03/01 18:02:48 step 33558: train=0.012836 test=0.010733 entropy=4.148656 used=64
2020/03/01 18:02:58 step 33559: train=0.011854 test=0.012029 entropy=4.145065 used=64
2020/03/01 18:03:08 step 33560: train=0.011804 test=0.012904 entropy=4.142192 used=64
2020/03/01 18:03:23 step 33561: train=0.013093 test=0.011587 entropy=4.148163 used=64
2020/03/01 18:03:33 step 33562: train=0.012120 test=0.011567 entropy=4.145778 used=64
2020/03/01 18:03:43 step 33563: train=0.010745 test=0.010881 entropy=4.148244 used=64
2020/03/01 18:03:53 step 33564: train=0.010636 test=0.011800 entropy=4.147229 used=64
2020/03/01 18:04:03 step 33565: train=0.010274 test=0.013263 entropy=4.146399 used=64
2020/03/01 18:04:13 step 33566: train=0.011951 test=0.012529 entropy=4.150234 used=64
2020/03/01 18:04:24 step 33567: train=0.010129 test=0.013279 entropy=4.145622 used=64
2020/03/01 18:04:34 step 33568: train=0.010399 test=0.012597 entropy=4.149828 used=64
2020/03/01 18:04:44 step 33569: train=0.009540 test=0.012809 entropy=4.147530 used=64
2020/03/01 18:04:54 step 33570: train=0.012099 test=0.011403 entropy=4.147097 used=64
2020/03/01 18:05:09 step 33571: train=0.010705 test=0.015079 entropy=4.146877 used=64
2020/03/01 18:05:19 step 33572: train=0.011544 test=0.011150 entropy=4.143222 used=64
2020/03/01 18:05:29 step 33573: train=0.011860 test=0.013325 entropy=4.150297 used=64
2020/03/01 18:05:39 step 33574: train=0.009296 test=0.013099 entropy=4.146694 used=64
2020/03/01 18:05:49 step 33575: train=0.012125 test=0.011917 entropy=4.147161 used=64
2020/03/01 18:05:59 step 33576: train=0.009552 test=0.012844 entropy=4.149317 used=64
2020/03/01 18:06:10 step 33577: train=0.012301 test=0.013670 entropy=4.146250 used=64
2020/03/01 18:06:20 step 33578: train=0.012909 test=0.012117 entropy=4.145158 used=64
2020/03/01 18:06:30 step 33579: train=0.011193 test=0.010720 entropy=4.148423 used=64
2020/03/01 18:06:40 step 33580: train=0.010524 test=0.011463 entropy=4.148365 used=64
2020/03/01 18:06:55 step 33581: train=0.013431 test=0.012155 entropy=4.145507 used=64
2020/03/01 18:07:05 step 33582: train=0.012773 test=0.013900 entropy=4.146053 used=64
2020/03/01 18:07:15 step 33583: train=0.009556 test=0.012050 entropy=4.148538 used=64
2020/03/01 18:07:26 step 33584: train=0.011576 test=0.013837 entropy=4.145428 used=64
2020/03/01 18:07:36 step 33585: train=0.011562 test=0.012927 entropy=4.147011 used=64
2020/03/01 18:07:46 step 33586: train=0.012316 test=0.012377 entropy=4.146847 used=64
2020/03/01 18:07:56 step 33587: train=0.010928 test=0.014459 entropy=4.148483 used=64
2020/03/01 18:08:06 step 33588: train=0.011164 test=0.012090 entropy=4.148082 used=64
2020/03/01 18:08:16 step 33589: train=0.010194 test=0.010669 entropy=4.151445 used=64
2020/03/01 18:08:27 step 33590: train=0.010181 test=0.014485 entropy=4.145949 used=64
2020/03/01 18:08:41 step 33591: train=0.012043 test=0.011945 entropy=4.147586 used=64
2020/03/01 18:08:51 step 33592: train=0.012710 test=0.012317 entropy=4.149211 used=64
2020/03/01 18:09:01 step 33593: train=0.012361 test=0.009954 entropy=4.146769 used=64
2020/03/01 18:09:12 step 33594: train=0.012927 test=0.013872 entropy=4.145156 used=64
2020/03/01 18:09:22 step 33595: train=0.013723 test=0.013459 entropy=4.147783 used=64
2020/03/01 18:09:32 step 33596: train=0.012379 test=0.017443 entropy=4.148839 used=64
2020/03/01 18:09:42 step 33597: train=0.012431 test=0.015401 entropy=4.147446 used=64
2020/03/01 18:09:52 step 33598: train=0.012887 test=0.013845 entropy=4.149388 used=64
2020/03/01 18:10:02 step 33599: train=0.012909 test=0.013529 entropy=4.146519 used=64
2020/03/01 18:10:13 step 33600: train=0.010597 test=0.012267 entropy=4.147335 used=64
2020/03/01 18:10:27 step 33601: train=0.010939 test=0.010101 entropy=4.148301 used=64
2020/03/01 18:10:37 step 33602: train=0.012323 test=0.013652 entropy=4.145939 used=64
2020/03/01 18:10:47 step 33603: train=0.013007 test=0.012906 entropy=4.146817 used=64
2020/03/01 18:10:58 step 33604: train=0.011119 test=0.009306 entropy=4.148555 used=64
2020/03/01 18:11:08 step 33605: train=0.012390 test=0.012215 entropy=4.145848 used=64
2020/03/01 18:11:18 step 33606: train=0.011647 test=0.012269 entropy=4.147491 used=64
2020/03/01 18:11:28 step 33607: train=0.011725 test=0.012686 entropy=4.149395 used=64
2020/03/01 18:11:38 step 33608: train=0.013837 test=0.014428 entropy=4.146777 used=64
2020/03/01 18:11:48 step 33609: train=0.010988 test=0.011828 entropy=4.147460 used=64
2020/03/01 18:11:58 step 33610: train=0.012008 test=0.011750 entropy=4.149091 used=64
2020/03/01 18:12:13 step 33611: train=0.013038 test=0.011125 entropy=4.147361 used=64
2020/03/01 18:12:23 step 33612: train=0.012886 test=0.013549 entropy=4.150803 used=64
2020/03/01 18:12:33 step 33613: train=0.012414 test=0.014215 entropy=4.150107 used=64
2020/03/01 18:12:43 step 33614: train=0.011962 test=0.011684 entropy=4.147701 used=64
2020/03/01 18:12:54 step 33615: train=0.011468 test=0.011761 entropy=4.145932 used=64
2020/03/01 18:13:04 step 33616: train=0.011106 test=0.010826 entropy=4.148935 used=64
2020/03/01 18:13:14 step 33617: train=0.013941 test=0.010617 entropy=4.145408 used=64
2020/03/01 18:13:24 step 33618: train=0.012930 test=0.012709 entropy=4.146830 used=64
2020/03/01 18:13:34 step 33619: train=0.013198 test=0.010936 entropy=4.150833 used=64
2020/03/01 18:13:44 step 33620: train=0.015640 test=0.011656 entropy=4.149189 used=64
2020/03/01 18:13:59 step 33621: train=0.012349 test=0.012160 entropy=4.146327 used=64
2020/03/01 18:14:09 step 33622: train=0.011695 test=0.010775 entropy=4.144282 used=64
2020/03/01 18:14:19 step 33623: train=0.010468 test=0.013381 entropy=4.149957 used=64
2020/03/01 18:14:29 step 33624: train=0.012381 test=0.011819 entropy=4.149099 used=64
2020/03/01 18:14:39 step 33625: train=0.011457 test=0.009964 entropy=4.149559 used=64
2020/03/01 18:14:50 step 33626: train=0.012706 test=0.009485 entropy=4.145890 used=64
2020/03/01 18:15:00 step 33627: train=0.011191 test=0.010945 entropy=4.146137 used=64
2020/03/01 18:15:10 step 33628: train=0.011174 test=0.012640 entropy=4.143154 used=64
2020/03/01 18:15:20 step 33629: train=0.013177 test=0.013120 entropy=4.147068 used=64
2020/03/01 18:15:30 step 33630: train=0.011178 test=0.012062 entropy=4.146100 used=64
2020/03/01 18:15:45 step 33631: train=0.011171 test=0.011786 entropy=4.148310 used=64
2020/03/01 18:15:55 step 33632: train=0.011634 test=0.011361 entropy=4.147763 used=64
2020/03/01 18:16:05 step 33633: train=0.012582 test=0.012287 entropy=4.146918 used=64
2020/03/01 18:16:15 step 33634: train=0.011983 test=0.014999 entropy=4.149803 used=64
2020/03/01 18:16:25 step 33635: train=0.009490 test=0.011900 entropy=4.148275 used=64
2020/03/01 18:16:36 step 33636: train=0.011582 test=0.010478 entropy=4.150248 used=64
2020/03/01 18:16:46 step 33637: train=0.011909 test=0.012213 entropy=4.143705 used=64
2020/03/01 18:16:56 step 33638: train=0.013254 test=0.011617 entropy=4.146818 used=64
2020/03/01 18:17:06 step 33639: train=0.013083 test=0.010768 entropy=4.152008 used=64
2020/03/01 18:17:16 step 33640: train=0.010601 test=0.013319 entropy=4.151325 used=64
2020/03/01 18:17:31 step 33641: train=0.014319 test=0.011914 entropy=4.149714 used=64
2020/03/01 18:17:41 step 33642: train=0.013469 test=0.012022 entropy=4.146399 used=64
2020/03/01 18:17:51 step 33643: train=0.013845 test=0.011727 entropy=4.148618 used=64
2020/03/01 18:18:01 step 33644: train=0.013288 test=0.013290 entropy=4.147931 used=64
2020/03/01 18:18:11 step 33645: train=0.011572 test=0.011076 entropy=4.149318 used=64
2020/03/01 18:18:22 step 33646: train=0.011141 test=0.013081 entropy=4.149621 used=64
2020/03/01 18:18:32 step 33647: train=0.012122 test=0.012253 entropy=4.149167 used=64
2020/03/01 18:18:42 step 33648: train=0.009508 test=0.011447 entropy=4.146305 used=64
2020/03/01 18:18:52 step 33649: train=0.011008 test=0.010721 entropy=4.147056 used=64
2020/03/01 18:19:02 step 33650: train=0.012916 test=0.014479 entropy=4.145164 used=64
2020/03/01 18:19:17 step 33651: train=0.012594 test=0.009391 entropy=4.148324 used=64
2020/03/01 18:19:27 step 33652: train=0.012672 test=0.011102 entropy=4.148685 used=64
2020/03/01 18:19:37 step 33653: train=0.012468 test=0.013392 entropy=4.147281 used=64
2020/03/01 18:19:47 step 33654: train=0.009735 test=0.013956 entropy=4.147652 used=64
2020/03/01 18:19:57 step 33655: train=0.013489 test=0.009891 entropy=4.148441 used=64
2020/03/01 18:20:08 step 33656: train=0.012760 test=0.011789 entropy=4.149760 used=64
2020/03/01 18:20:18 step 33657: train=0.013496 test=0.013486 entropy=4.145572 used=64
2020/03/01 18:20:28 step 33658: train=0.013539 test=0.011379 entropy=4.149364 used=64
2020/03/01 18:20:38 step 33659: train=0.009196 test=0.013206 entropy=4.145399 used=64
2020/03/01 18:20:48 step 33660: train=0.010838 test=0.012873 entropy=4.146523 used=64
2020/03/01 18:21:03 step 33661: train=0.012694 test=0.011079 entropy=4.148709 used=64
2020/03/01 18:21:13 step 33662: train=0.012001 test=0.010706 entropy=4.150383 used=64
2020/03/01 18:21:23 step 33663: train=0.010647 test=0.010912 entropy=4.146874 used=64
2020/03/01 18:21:33 step 33664: train=0.012206 test=0.011927 entropy=4.147934 used=64
2020/03/01 18:21:43 step 33665: train=0.009501 test=0.009828 entropy=4.146223 used=64
2020/03/01 18:21:53 step 33666: train=0.012652 test=0.010136 entropy=4.150588 used=64
2020/03/01 18:22:03 step 33667: train=0.012019 test=0.009455 entropy=4.147446 used=64
2020/03/01 18:22:13 step 33668: train=0.013912 test=0.012080 entropy=4.147144 used=64
2020/03/01 18:22:24 step 33669: train=0.010800 test=0.012131 entropy=4.149281 used=64
2020/03/01 18:22:34 step 33670: train=0.012379 test=0.011838 entropy=4.146985 used=64
2020/03/01 18:22:48 step 33671: train=0.011352 test=0.011472 entropy=4.145798 used=64
2020/03/01 18:22:58 step 33672: train=0.013006 test=0.012993 entropy=4.148095 used=64
2020/03/01 18:23:09 step 33673: train=0.011081 test=0.010730 entropy=4.145522 used=64
2020/03/01 18:23:19 step 33674: train=0.011670 test=0.011813 entropy=4.147181 used=64
2020/03/01 18:23:29 step 33675: train=0.012555 test=0.011667 entropy=4.148124 used=64
2020/03/01 18:23:39 step 33676: train=0.013053 test=0.012441 entropy=4.147791 used=64
2020/03/01 18:23:49 step 33677: train=0.011346 test=0.015218 entropy=4.144292 used=64
2020/03/01 18:23:59 step 33678: train=0.010460 test=0.012649 entropy=4.147324 used=64
2020/03/01 18:24:10 step 33679: train=0.010944 test=0.014023 entropy=4.145985 used=64
2020/03/01 18:24:20 step 33680: train=0.012839 test=0.011304 entropy=4.146364 used=64
2020/03/01 18:24:34 step 33681: train=0.012067 test=0.013303 entropy=4.141278 used=64
2020/03/01 18:24:45 step 33682: train=0.013425 test=0.013335 entropy=4.146796 used=64
2020/03/01 18:24:55 step 33683: train=0.012262 test=0.012689 entropy=4.150350 used=64
2020/03/01 18:25:05 step 33684: train=0.012296 test=0.012595 entropy=4.148684 used=64
2020/03/01 18:25:15 step 33685: train=0.011887 test=0.012877 entropy=4.146282 used=64
2020/03/01 18:25:25 step 33686: train=0.010724 test=0.012055 entropy=4.146712 used=64
2020/03/01 18:25:35 step 33687: train=0.012661 test=0.012797 entropy=4.147739 used=64
2020/03/01 18:25:45 step 33688: train=0.013368 test=0.011143 entropy=4.145912 used=64
2020/03/01 18:25:56 step 33689: train=0.010603 test=0.009863 entropy=4.147037 used=64
2020/03/01 18:26:06 step 33690: train=0.012392 test=0.011218 entropy=4.150737 used=64
2020/03/01 18:26:20 step 33691: train=0.012291 test=0.014790 entropy=4.147275 used=64
2020/03/01 18:26:30 step 33692: train=0.010105 test=0.012225 entropy=4.151368 used=64
2020/03/01 18:26:41 step 33693: train=0.009737 test=0.012411 entropy=4.147305 used=64
2020/03/01 18:26:51 step 33694: train=0.013038 test=0.010596 entropy=4.147295 used=64
2020/03/01 18:27:01 step 33695: train=0.011401 test=0.012112 entropy=4.149780 used=64
2020/03/01 18:27:11 step 33696: train=0.010809 test=0.011586 entropy=4.146867 used=64
2020/03/01 18:27:21 step 33697: train=0.011215 test=0.010813 entropy=4.142249 used=64
2020/03/01 18:27:31 step 33698: train=0.011831 test=0.012839 entropy=4.146216 used=64
2020/03/01 18:27:42 step 33699: train=0.010962 test=0.010775 entropy=4.145673 used=64
2020/03/01 18:27:52 step 33700: train=0.011046 test=0.012627 entropy=4.147511 used=64
2020/03/01 18:28:08 step 33701: train=0.014386 test=0.012200 entropy=4.150323 used=64
2020/03/01 18:28:19 step 33702: train=0.011593 test=0.011326 entropy=4.145220 used=64
2020/03/01 18:28:29 step 33703: train=0.014571 test=0.011994 entropy=4.146204 used=64
2020/03/01 18:28:39 step 33704: train=0.012946 test=0.014267 entropy=4.148636 used=64
2020/03/01 18:28:49 step 33705: train=0.012048 test=0.012673 entropy=4.150051 used=64
2020/03/01 18:28:59 step 33706: train=0.010882 test=0.012514 entropy=4.146390 used=64
2020/03/01 18:29:09 step 33707: train=0.013142 test=0.012599 entropy=4.146595 used=64
2020/03/01 18:29:20 step 33708: train=0.014193 test=0.010999 entropy=4.146667 used=64
2020/03/01 18:29:30 step 33709: train=0.011723 test=0.010955 entropy=4.150976 used=64
2020/03/01 18:29:40 step 33710: train=0.011570 test=0.010776 entropy=4.143726 used=64
2020/03/01 18:29:55 step 33711: train=0.009400 test=0.013860 entropy=4.149173 used=64
2020/03/01 18:30:05 step 33712: train=0.011525 test=0.010585 entropy=4.144109 used=64
2020/03/01 18:30:15 step 33713: train=0.012267 test=0.011595 entropy=4.145982 used=64
2020/03/01 18:30:25 step 33714: train=0.012266 test=0.011294 entropy=4.147634 used=64
2020/03/01 18:30:35 step 33715: train=0.011675 test=0.013660 entropy=4.146029 used=64
2020/03/01 18:30:45 step 33716: train=0.010974 test=0.014149 entropy=4.147886 used=64
2020/03/01 18:30:56 step 33717: train=0.011674 test=0.012873 entropy=4.145824 used=64
2020/03/01 18:31:06 step 33718: train=0.010797 test=0.011988 entropy=4.147092 used=64
2020/03/01 18:31:16 step 33719: train=0.011935 test=0.011360 entropy=4.144868 used=64
2020/03/01 18:31:26 step 33720: train=0.011624 test=0.013875 entropy=4.148153 used=64
2020/03/01 18:31:41 step 33721: train=0.009294 test=0.011365 entropy=4.148117 used=64
2020/03/01 18:31:51 step 33722: train=0.014479 test=0.009440 entropy=4.144028 used=64
2020/03/01 18:32:01 step 33723: train=0.012162 test=0.011586 entropy=4.147502 used=64
2020/03/01 18:32:11 step 33724: train=0.009810 test=0.010407 entropy=4.152272 used=64
2020/03/01 18:32:21 step 33725: train=0.012736 test=0.012422 entropy=4.149791 used=64
2020/03/01 18:32:31 step 33726: train=0.009530 test=0.012037 entropy=4.147310 used=64
2020/03/01 18:32:41 step 33727: train=0.012846 test=0.011504 entropy=4.147981 used=64
2020/03/01 18:32:52 step 33728: train=0.011629 test=0.012311 entropy=4.147292 used=64
2020/03/01 18:33:02 step 33729: train=0.011917 test=0.012941 entropy=4.144859 used=64
2020/03/01 18:33:12 step 33730: train=0.012394 test=0.010355 entropy=4.149869 used=64
2020/03/01 18:33:26 step 33731: train=0.011724 test=0.008985 entropy=4.148180 used=64
2020/03/01 18:33:37 step 33732: train=0.009249 test=0.010885 entropy=4.149258 used=64
2020/03/01 18:33:47 step 33733: train=0.012609 test=0.010517 entropy=4.148736 used=64
2020/03/01 18:33:57 step 33734: train=0.011490 test=0.013206 entropy=4.146638 used=64
2020/03/01 18:34:07 step 33735: train=0.010387 test=0.010050 entropy=4.148533 used=64
2020/03/01 18:34:17 step 33736: train=0.014693 test=0.013718 entropy=4.149458 used=64
2020/03/01 18:34:27 step 33737: train=0.011564 test=0.011406 entropy=4.146295 used=64
2020/03/01 18:34:38 step 33738: train=0.012518 test=0.011781 entropy=4.150853 used=64
2020/03/01 18:34:48 step 33739: train=0.010975 test=0.010675 entropy=4.148231 used=64
2020/03/01 18:34:58 step 33740: train=0.010067 test=0.012810 entropy=4.148290 used=64
2020/03/01 18:35:12 step 33741: train=0.011601 test=0.011336 entropy=4.144169 used=64
2020/03/01 18:35:23 step 33742: train=0.012275 test=0.013032 entropy=4.146993 used=64
2020/03/01 18:35:33 step 33743: train=0.012303 test=0.010806 entropy=4.147195 used=64
2020/03/01 18:35:43 step 33744: train=0.011505 test=0.012204 entropy=4.147474 used=64
2020/03/01 18:35:53 step 33745: train=0.010366 test=0.008292 entropy=4.147254 used=64
2020/03/01 18:36:03 step 33746: train=0.009984 test=0.011156 entropy=4.145078 used=64
2020/03/01 18:36:13 step 33747: train=0.011745 test=0.012858 entropy=4.146879 used=64
2020/03/01 18:36:23 step 33748: train=0.009682 test=0.010813 entropy=4.147842 used=64
2020/03/01 18:36:33 step 33749: train=0.011231 test=0.013611 entropy=4.145719 used=64
2020/03/01 18:36:43 step 33750: train=0.011532 test=0.011238 entropy=4.148327 used=64
2020/03/01 18:36:58 step 33751: train=0.011616 test=0.012502 entropy=4.146322 used=64
2020/03/01 18:37:08 step 33752: train=0.013576 test=0.010309 entropy=4.151774 used=64
2020/03/01 18:37:18 step 33753: train=0.010943 test=0.014186 entropy=4.145891 used=64
2020/03/01 18:37:28 step 33754: train=0.011805 test=0.009847 entropy=4.148672 used=64
2020/03/01 18:37:38 step 33755: train=0.011601 test=0.012068 entropy=4.147374 used=64
2020/03/01 18:37:49 step 33756: train=0.012355 test=0.013848 entropy=4.149420 used=64
2020/03/01 18:37:59 step 33757: train=0.013563 test=0.012749 entropy=4.148041 used=64
2020/03/01 18:38:09 step 33758: train=0.012178 test=0.016378 entropy=4.144592 used=64
2020/03/01 18:38:19 step 33759: train=0.010414 test=0.013533 entropy=4.149323 used=64
2020/03/01 18:38:29 step 33760: train=0.011769 test=0.011530 entropy=4.148141 used=64
2020/03/01 18:38:44 step 33761: train=0.013323 test=0.013747 entropy=4.148703 used=64
2020/03/01 18:38:54 step 33762: train=0.011724 test=0.010133 entropy=4.151439 used=64
2020/03/01 18:39:04 step 33763: train=0.012508 test=0.012390 entropy=4.143641 used=64
2020/03/01 18:39:14 step 33764: train=0.010579 test=0.011706 entropy=4.150019 used=64
